Sample_ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,UMAP1,UMAP2,BioProject,Stage,Sex,Breed,Platform,Model,tissue
SAMN04461366,-92.89449794779816,19.95706960002136,46.49856934695445,-22.076398826812117,-4.751742537343285,3.136908549464509,-4.237738836975761,-20.559945542966787,14.653950570014219,-21.56507429771759,15.8323555,-8.510617,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461372,-37.35091593681226,-5.000550927713063,65.99106819828167,-32.34560648082666,-12.197039131920299,28.975885548676032,28.59509296409582,-7.103427213975486,-10.289483916342789,-5.19605158517674,15.462726,-8.328046,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461374,-79.51930075128666,10.968516057435682,14.59945270937093,8.251158633208478,1.486190768383882,2.139490574824278,-7.933914090116969,19.023766685712665,2.1960139263113283,-3.115933296248426,16.335558,-8.212477,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461375,-86.4634082246896,12.023411669719108,17.35665551262514,14.118991839002915,-6.706932751382135,2.422161540152077,-9.168207906654091,9.568999482157338,0.03622222522809983,10.24482210743963,16.259779,-8.833098,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461385,-83.06923270212512,14.272706391765741,41.69844152581328,-21.975133190773473,1.1682966765393146,7.010506617281472,4.803269857662672,-4.839462389633048,11.774409419379918,-26.298838134829904,15.619143,-8.902595,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461391,-92.45382689403257,9.24389406681611,29.93425176187014,-0.8603064235504474,-13.181130077028584,4.0175541094065155,-15.275326734522725,-3.7381995683935445,11.678351575578128,19.633829235315734,16.2769,-8.793272,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461393,-97.72161353288176,11.00099191479584,29.998664320024528,-3.0494365665967584,-13.094145649608551,-3.920838595401452,-13.665417629292632,-11.20180346453688,16.03358943871048,20.46399715587076,16.475122,-8.583372,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461394,-74.78425890111019,5.921567898096414,44.69347007279147,-34.43116104023615,-12.825868700772203,3.333448657086911,13.639620392043131,-6.576268541018515,10.748946153992284,13.671120078107236,15.672016,-8.305241,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461395,-27.41861154030592,-1.7572891222900717,62.69906486730691,-22.641694714645197,-12.110520199949695,38.744341486347906,30.24159692290056,1.6905795489268067,-34.10712037479736,-1.0999540674027162,15.934833,-8.017118,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461401,-96.71491501842577,18.350772884372024,22.011957039979034,-10.944682415634109,-1.2148310573982117,-4.418971196517318,-6.767128407653112,4.9597376218071565,9.27730959356821,-2.3089756180580334,16.217741,-9.128217,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461406,-74.46201130222904,6.396309155405376,21.18825377160371,-8.799881393476268,-10.060108501080387,4.496898075326339,6.429878851411631,18.44046830550637,2.8334608238800634,20.142739616399133,15.908909,-8.968088,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461408,-62.880849569115526,9.454858040956758,13.05580833895191,11.659839687609141,1.6905593478975016,0.443407221554853,-1.0029202773122956,22.00048283568858,6.285909844185934,11.483514884183244,15.738327,-9.4321575,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461412,-82.90802182006948,8.975044377385913,24.559259985966783,9.007797964461057,-5.784866732718495,11.31309106977939,-14.701283107879147,10.459283708522321,9.678103698805591,-5.3892578267312095,16.549185,-8.269386,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461415,-94.84207150961478,15.93979868795592,38.81724308692746,-6.755254344531603,-9.092413955206048,0.5153140498758545,-10.43000827216505,-16.45285799373368,10.217668268196082,-4.177630191377477,15.904864,-8.577975,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461421,-80.25465458720485,10.364230657184072,22.98811394512753,-0.7485386757636764,-5.047982309047459,7.160671344273773,-4.4995423399815335,11.973444297216348,3.6760626727196946,6.18542729367315,15.83887,-9.3726635,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN06209382,46.35369466630746,-43.08250299584269,8.878300322962836,38.73207242798304,-16.61556851909135,23.996536461861766,-25.16225490687516,-4.0949822524500865,2.79037927582887,2.953151878124324,17.01756,14.02373,PRJNA360366,Pre-pubertal,Male,Large white,ILLUMINA,Illumina HiSeq 2000,Blood
